employee_id,meeting_hours,focus_hours,remote_share,performance,job_satisfaction
E0040,6.090306517230639,29.816356802713514,0.6557628292136077,78.3102431223788,8.941937265016907
E0041,6.514996500500635,29.698624456170187,0.6770782723490425,81.85001054470862,8.857895538878862
E0042,5.097356753628334,26.89312343732749,0.8498068908554849,86.69348649697397,7.83450284734065
E0043,7.895408089248792,28.443605982903417,0.875848166459556,78.95768072999316,8.929338080400226
E0044,4.183237932308562,29.896942923191165,0.8748863688810097,74.20284151681007,6.632682149121315
E0045,2.5792973889517636,28.551459028297266,0.6119362950474669,86.249741964149493,8.450651724971886
E0046,7.082045064721793,33.89685108178871,0.9549960693636395,83.92819878117714,6.914988491366765
E0047,3.971517059533321,28.316525054211063,0.8516872829799542,90.10142948590315,7.820957522525629
E0048,9.610253154303132,28.483908385897447,0.7473282535861742,70.22263398365222,7.200603983335092
E0049,4.921384493466636,32.43901901793236,0.8203607778798261,82.61123362226412,7.221456916706932
E0050,7.6391197085055165,26.30271055390182,0.6528614770848136,91.47353325759867,8.046115158329531
E0051,6.804813163009866,29.857555336970748,0.6403843758441142,87.06921660478358,6.196178846355128
E0052,4.040402647799061,24.569593121783434,0.7549050450937597,76.17213021965051,7.2490855349575405
E0053,9.939318799479944,34.08509342232489,0.630150414344222,87.1276994073789,7.671007373717909
E0054,7.607248264293291,29.042240045190717,0.7690018998559748,75.89651191001951,7.096532521252492
E0055,6.224401616499014,28.36254136364711,0.8797705899604666,78.82621742139145,7.604659440835727
E0056,6.691376868228658,25.666116852048248,0.6466126277035249,90.31273995040354,7.181119213265991
E0057,7.698222040138177,29.972832881779357,0.6761559245786936,79.96898281746944,9.118343935883427
E0058,6.224582216447704,27.19901237716919,0.7546563939450863,87.79982301475806,8.214188601488617
E0059,0,28.132776845173474,0.6482403880173894,79.96140603854582,10
E0060,6.712207383826648,34.50686335954606,0.7116716040113722,70.96546316676466,6.704922395440789
E0061,5.081913393147562,29.385659454152552,0.8372755411671399,76.05829012135754,8.314365914679913
E0062,6.463076412164023,26.248761655472634,0.8469545013970117,74.38036096629963,9.598030810130373
E0063,7.454559318413766,30.571224088635837,0.7883846665027094,78.60996600217979,7.80098005515257
E0064,9.499342068231694,28.730415545302176,0.5648444336932535,79.64582153693298,6.416924858160769
E0065,4.181769851313837,32.06504741795568,0.7446003263173834,80.92649476536849,6.493677498196716
E0066,9.25635658011036,35.01347674705846,0.8564773214338284,80.29726939997607,7.464585435082388
E0067,6.8396202993801865,26.525576211116775,0.8313195037411605,95.24541429120077,8.809124360853415
E0068,8.596265246744053,31.59127604153099,0.7309183525895718,72.29801163900206,8.250400486646718
E0069,8.301821420726615,30.297143205374706,0.4800070191436297,79.09622989504554,5.36163167238758
E0070,7.802195407167156,33.134479537925905,0.7560966638801117,84.44357069674781,6.799645891133366
E0071,3.3922026535803624,29.195776513688067,0.8073751697483578,93.39909586070785,7.490943524707014
E0072,5.774534033473233,32.928166739612145,0.7545803579725099,82.61965326999531,6.041866512755232
E0073,7.558795404998859,23.892304485321574,0.7657412540175875,90.67405495880394,8.19452964649487
E0074,3.61619160556914,35.91310622459681,0.7931565372868771,70.48811124972406,5.0386645248135125
E0075,4.642927963565358,33.026722924815026,0.7103450263949788,92.12449567764935,7.643289764040456
E0076,7.452491244204206,29.472284038899883,0.8809978225751549,77.16607879834372,7.108777880872943
E0077,7.920446844586477,24.928475044512915,0.7970393399873943,80.06498240182303,7.008835914385925
E0078,7.1594189713504175,32.25053045014693,0.6257329729425398,74.23406868070394,7.216352547547949
E0079,3.7855592564758016,31.691178523351688,0.8881575456385533,82.93708521500616,7.814794804707843
E0080,3.250547753380361,29.97775530752514,0.8704458937009825,94.49737336212087,7.896326577938989
E0081,9.78176752451232,30.530095625018486,0.8324073963681882,98.95514348676113,7.27439628896404
E0082,6.644803593830077,27.955618603775687,0.5837370597814405,74.46219768517112,5.57504956965944
E0083,6.2211005728989655,31.290823564205848,0.6930693656394519,85.4015877728217,6.06077070167802
E0084,5.697758656152276,31.031290189018303,0.8135513817289526,91.71965217121004,6.0303422260275985
E0085,3.0141777620986794,29.022592193300987,0.7543722007577858,80.6304022790082,8.261863446891931
E0086,7.529992245100967,25.32317170787396,0.7848012303661307,80.47277641605652,7.25638501812872
E0087,5.457150385633698,32.45262086454012,0.9959593548870415,79.86655431817488,7.769676607418008
E0088,5.543108234170195,31.939688177959116,0.668161967560033,86.1848290687801,5.941072479044184
E0089,8.3333658214279,27.07292692519505,0.5386799885070863,91.78200587571031,6.9644119933036865
E0090,8.054432776270623,24.41894143297815,0.7773695272430414,86.81333832867975,8.062451973173495
E0091,9.480290939835678,30.71735503205672,0.6812403158756588,84.24131610007878,7.321673876580082
E0092,4.809565192363315,28.792192077094885,0.7946041052961865,79.88691051955918,7.384864013797349
E0093,7.625871401815763,30.884140961775593,0.6687615276209402,85.48844079890564,7.427938527893634
E0094,9.477776140975001,25.470991370804065,0.9712055480335136,78.15324157458271,8.710909806926303
E0095,3.223027801380253,26.64290344466873,0.737629402842257,80.0452044745393,6.885103099200297
E0096,3.8480185328053946,33.80021198787965,0.7022664493969948,89.67559410178212,8.1761264583147
E0097,3.170653297865575,31.413212166504998,0.7333738508513392,85.09409161725168,8.398599605537552
E0098,2.3519650012440105,32.05270637851754,0.8362563383626431,83.68711405818279,6.31068209647898
E0099,6.1999563831029025,36.35329956153883,0.7597340485202819,80.21074641251137,7.621258849819009
E0100,7.633010849122975,30.45087500010834,0.5874383260788711,88.51723031039418,7.488778313869589
E0101,31.601992517598163,8.884077069457064,0.4630309060797109,70.79772457209668,5.49589836978534
E0102,31.201712037018645,9.178223796262177,0.32016631552645297,67.9745341734931,6.075771780233252
E0103,27.99140306662153,4.997468860997555,0.3615774631647782,71.71908869700417,7.998458743670707
E0104,28.476033433448045,7.022818640529699,0.29792828704379126,75.1166834657857,7.359664535276727
E0105,25.479462592699065,4.974953583713472,0.6114401440941878,80.80344135450858,6.650502711839533
E0106,27.306564844820745,6.093705553898701,0,79.32676047678946,6.680338989347418
E0107,24.397769178831044,4.370477936037973,0.3597065887038936,75.15399482658407,7.6303901765001045
E0108,24.615654364515844,4.65060859804193,0.3632165365540665,69.14749969403103,6.553807546218037
E0109,23.727154188783167,9.889643487727806,0.3756137991575183,85.0186186745773,6.8824506880339165
E0110,30.926726963806928,7.182435289464124,0.16306164648412133,83.33025297158763,4.989449717635
E0111,31.902401294733913,7.223476494863987,0.3759453855509309,70.20496325820511,8.751410301670525
E0112,26.55469301475518,13.18867453967448,0.3725196580431728,81.49423270059793,7.642564707574232
E0113,24.048579106976092,7.8248235037778855,0.501034655025632,79.6006863331569,7.71551662731183
E0114,27.69224033878032,6.388808646173244,0.4128221337090757,84.3617728488403,4.703996725279568
E0115,35.846662926594185,10.24186008849722,0.483854513297595,77.19703227549951,6.777079656186144
E0116,35.14459609762671,6.538226493830801,0.23509973093954364,66.87146277439446,6.35017269630696
E0117,21.980698821474917,12.118723344438514,0.33507133041734816,82.41999521935726,5.285975062765524
E0118,26.750826703571644,6.866982918061338,0.3730085394859961,70.17026775224443,7.600173411832581
E0119,33.366481722568025,6.151542157644817,0.3826660700724016,80.21767428582784,8.157543859360803
E0120,27.86614566186417,4.495624846775943,0.26674226435920945,89.38783017769848,6.191453153534786
E0121,33.59094634814249,8.985921075773257,0.5275006305022559,64.64937583783335,6.547890804278392
E0122,26.83245112341541,12.399531882320495,0.27658795740286746,88.49528640935114,8.682608187814498
E0123,30.117450733703823,6.931971364733262,0.1562828030768779,86.82528807134462,4.985211306373284
E0124,28.78484433737588,8.784402925632293,0.39829881327088046,71.77042578646754,7.6186428639816
E0125,39.3017432341802,8.999986565527193,0.4297466536747381,73.98981779616577,6.454576543620993
E0126,31.22158398370382,12.266579720928627,0.4632952485193924,70.51321850966002,6.673158074455101
E0127,23.777113257744276,9.991629801998517,0.23644870427500536,71.43705878196702,6.127928222950646
E0128,25.886415907928562,4.779034532914069,0.3202053860913324,80.63705105236926,8.006364916920948
E0129,29.295823496177217,5.90929467599978,0.1905876237753107,68.80832795798308,5.560115627807866
E0130,21.346497736621377,5.761608629196316,0.45137164905187005,74.47736089669773,7.858870441682126
E0131,21.684565192628654,8.424718616396659,0.3917236078926377,74.84877298122831,8.347110417855077
E0132,24.073620877756735,7.9881583378080405,0.4596515103717328,75.22741878969956,4.99418554021033
E0133,26.78224637704301,9.103812503275297,0.42299294640568175,77.45157372577886,5.5604053881958455
E0134,32.33615752021193,6.027971255908259,0.2770942414634615,88.77259367349052,7.4507000285526654
E0135,27.040308523017025,6.8709599895168445,0.3715589685046213,72.38934608085233,5.748059968543471
E0136,28.568332504453675,10.224080181275253,0.12099086966991474,69.64095820159345,6.039317125018967
E0137,27.77387581586428,7.701179730654589,0.41035355092269143,82.33827479721835,6.310111955913503
E0138,25.531670160412002,6.037130364178716,0.4662678984174199,79.04377839808822,6.421067348840776
E0139,32.76769044062846,10.913493122183812,0.24491154490720068,77.88630386393963,7.574068003770734
E0140,24.16220384170839,8.04048893470516,0.09367705535623938,80.72790610816328,6.136693658726315
E0141,27.20048268508588,5.250395998935366,0.16726069020979842,64.70455838336889,6.8982854536561495
E0142,26.782601717864058,13.12906568378491,0.21642581505367148,84.50636633832892,7.611244100941895
E0143,29.862450168273565,4.495697030160033,0.49891806746430756,79.63134303118073,5.105582610971052
E0144,33.625320967914156,2.6568912195424286,0.3504178322075588,83.6105038161583,6.04140447808631
E0145,29.798350841408077,1.2406026542953486,0.20146464968083208,71.21185829278787,7.745772806230374
E0146,32.8383060620056,9.953377908640098,0.416683894267763,61.2644795972309,6.38582828525665
E0147,30.67083966992466,6.4015021231916975,0.08802207807681234,72.12328373481652,4.011408182664248
E0148,25.81395409378061,7.1733219290831505,0.3203570651483302,68.74522547981283,5.8564098485210705
E0149,28.285403301501454,8.868880917887136,0.4835428313103734,93.78209957923502,7.697629047618779
E0150,32.81627688977669,6.600547814627708,0.30899921155890964,72.69226738899056,6.330752199851647
E0151,22.535569748450357,3.1758194751659374,0.506652601056928,74.27460922636284,6.354899475954152
E0152,29.136697312081445,2.150648611874037,0.5654388645728952,84.50382816056921,6.63965385331128
E0153,27.45123389066717,6.977900245307058,0.20985977270318626,80.96277221264195,7.591413004874107
E0154,31.072243512570232,8.52417658199396,0.21172548500215793,81.384533215032,6.259800172558741
E0155,30.625583013132236,1.1666673176683133,0.2402653436785221,97.06967650358663,7.323554282260349
E0156,29.053686913449905,8.871573442841251,0.4134473639040355,77.32891518938376,7.430469034857942
E0157,33.22483891030259,9.266919072420842,0.45020947124582983,91.24140430027408,5.679254464512787
E0158,22.660771699406048,11.884212089620144,0.4950964368909837,78.02974721050467,6.731940542119997
E0159,31.187511454701074,8.494142055721863,0.5059367054432978,64.32782426196562,6.2078643882351034
E0160,22.471637902498614,8.614861522400705,0.4790878765051872,58.18201406975717,7.25865019872184
E0161,30.057006899915034,9.813810880177417,0.46277612282171565,81.1974684093418,5.140895678256732
E0162,28.313748036002536,7.942577692493206,0.36960496320881187,68.00600108185154,8.493086920544219
E0163,31.385415799324438,7.760856957863574,0.24342337296315297,76.3357790694105,8.280619897455596
E0164,28.275843235201883,8.347953393208414,0.2628606820692379,90.21634960032031,5.872858644748322
E0165,22.509550572298686,10.232520092145162,0.3989116406736486,78.77746141869765,6.063138349411576
E0166,20.972618855943683,6.706128189416923,0.5520243607102151,73.7032204308017,5.800663807039265
E0167,29.89340733483567,6.501413144266297,0.5547175788277535,60.60338678312711,6.649805294022536
E0168,27.74318190662051,5.404513769732866,0.11885999590087026,69.5948071252807,6.248858240379624
E0169,26.00143562254672,5.126728150184379,0.24992023817258424,71.39505623418701,6.92390229149804
E0170,26.911260390512258,8.980399914015912,0.5202959019599827,81.47364586136285,4.737260680596299
E0171,25.650047265145222,12.642116677055526,0.22230683419769132,79.8676587809371,6.974401385904146
E0172,27.449308417716573,5.093421293406708,0.15637070330234626,76.11170726965904,6.817118938390404
E0173,24.740432251500458,7.434678721221611,0.42197733064369125,77.44194987700097,5.039336192613853
E0174,21.05946682185454,4.909996515632244,0.557955764646446,73.695014013532,7.103570398086952
E0175,27.231400685127177,10.724259325581489,0.5821405474949279,76.24181778312183,6.860447903857998
E0176,31.658465543118382,7.047854405875615,0.4139384690804952,78.17339286823588,6.5463693098330165
E0177,34.57065348204885,8.537011899621266,0.43635989072237413,79.59326741930741,6.785462080335719
E0178,28.009121685850083,9.044084563187532,0.417211206290622,90.62102126744311,7.2234441156245595
E0179,27.71765522851792,4.8371629361766795,0.3478295682008039,67.1038103129295,7.18139608870137
E0180,31.370437984339546,7.685767135667896,0,87.79845945266969,6.32522596336351
E0181,28.18749855791281,7.314972148716412,0.44128438937117054,81.37209968115513,8.065195843261574
E0182,26.47785556881487,10.026066687282617,0.30305277773081474,63.637371650284535,6.759814587823333
E0183,21.91945960630192,4.300265919481072,0.471188146857422,73.78362217607116,6.650618436089779
E0184,23.57706540076148,4.400115366731663,0.2747632223511501,70.96525606422416,7.839079850208975
E0185,29.422079792242457,10.297599729848322,0.15385071565977626,68.53599638704199,7.89124549783707
E0186,22.891211112770847,6.235706416151069,0.499429118243658,63.69690812617393,6.0292632695342085
E0187,31.669600795541445,6.019112510073272,0.3717652935866484,72.04718360320044,5.709835460981946
E0188,23.287493111924288,8.33904056659203,0.7694365116782718,72.51711987783843,6.023820142075299
E0189,27.32250304660277,7.0388036009418835,0.4598710295992295,73.41164258975819,5.506646517338961
E0190,27.991824150102133,13.599144490816363,0.4758207820911492,59.51109104867052,4.840683353085647
E0191,27.955095931464843,8.778594367303397,0.44165899243218265,79.53202044076436,7.14166827402223
E0192,28.53181562694539,8.48468021275421,0.27759351477687205,81.97080997253093,6.640378602955626
E0193,30.094788959903777,10.793224728006063,0.30554844047566687,82.31714299059749,7.506804729061703
E0194,27.558256469456023,7.820159752221136,0.47717911260003754,82.16592405631636,6.798174701468565
E0195,27.130125519536286,8.14621910023235,0.4766132635807266,77.60405054264294,7.250079258285086
E0196,28.561145882166176,4.781373797798109,0.41995665933443826,87.74680025342201,6.254336037958837
E0197,26.482253204409556,1.1210857085579828,0.2316119077352553,68.98835612847398,5.743881245208717
E0198,33.380943466850944,4.378379449806973,0.5521546174092777,66.18716245023111,7.6559454470274755
E0199,20.404136981843727,8.342328289391574,0.1859790745180844,78.7027033597966,7.637232677960625
E0200,31.594516167520005,4.900108762683869,0.2980142781666663,79.5265926980332,4.892916597728442
E0201,27.130309733835237,10.06642325702619,0.6290070192458155,70.02786838610585,7.765024117009433
E0202,29.478121350413375,10.17524905302459,0.412894661738131,76.2928489634554,4.849291417172935
E0203,31.45678652773886,8.652140632817265,0.46648800996903084,78.58647699362439,6.74974394325773
E0204,30.92448860212258,7.395029805144866,0.3952368076583137,79.03740825921273,6.365640520617447
E0205,25.68817349334003,3.902930418233952,0.23048799241494122,83.0124519663629,6.65913810693688
E0206,33.47424322652142,7.073187173968521,0.27830205043423456,83.46710390055709,8.005861505075279
E0207,22.319584226479584,6.641291340388319,0.3698301707696182,56.569539818540655,5.419260353318105
E0208,31.023637307176458,9.989687433559377,0,89.82395218736931,6.507967935907115
E0209,26.2093902929733,11.92588861024609,0.2482502928105741,79.64802117021769,9.608632739044282
E0210,21.289222410941093,9.503120929683494,0.4458301414668135,71.43711723403479,5.1738630634544265
E0211,21.46965152983018,4.615134394407899,0.3141852814441737,67.08300478257625,6.110753674946205
E0212,28.85812672203891,13.012991916194498,0.31596663476655545,83.24051412451117,6.75484277542447
E0213,35.78237005667823,11.031059097356371,0.45434231679785164,78.62476812387307,7.019948541815682
E0214,28.95681622450563,8.670563647623375,0.2846773658361228,84.62471968038258,6.213363839419886
E0215,31.95774678084899,1.3805462203711336,0.42545638824531234,75.51747557037999,6.507364450547588
E0216,30.935342809210347,5.136243144340526,0.179319865046553,74.051849904295,7.992562595530535
E0217,25.70884652742628,7.79428079836929,0.202698483999886,93.93138048550621,6.601179972412451
E0218,31.338863424677886,10.28391770469581,0.1491073381106682,59.71205623315335,7.076710851316056
E0219,29.235330129212628,4.46028740012513,0.3601278178693854,79.12731572066271,7.206496458670382
E0220,28.723097524273648,17.633596870301865,0.3252649203235519,79.07850674319722,7.247737685328743
E0221,31.503896320085868,0.33852544714751787,0.523024596833847,79.50956479633118,7.341755521170359
E0222,30.616081970740968,7.2921981519978045,0.34498614759375623,80.46512721637257,6.860095836957538
E0223,25.806988071469014,7.2213120702156965,0.5124505373316535,73.78874893618043,6.020458516221898
E0224,29.3832829007785,6.009899250142421,0.5834270331107401,85.33030463185786,6.735902172312097
E0225,24.87741216084048,7.043027867521554,0.291087411955023,56.36578212050091,5.740235995538743
E0226,30.207864435321206,10.227185472716945,0.3966126889933534,69.55546992436346,6.902732626266461
E0227,26.485531858504014,5.377121972642682,0.24861280889768234,75.0468435950398,6.417308753194981
E0228,29.58248525476481,1.7515587010901648,0.4385588441445307,77.30572987311035,6.6698321180398965
E0229,29.287996658187208,8.281303708430652,0.22042876024593652,79.25183606210334,5.59099994710759
E0230,27.05364378618332,7.994540563991613,0.22682313485076486,81.11471996515448,6.488615946335545
E0231,29.629294161995425,7.960698042885278,0.384655203389465,63.9318589010212,5.6012918598698285
E0232,30.010246789694392,10.003904223674313,0.36089735831446096,76.06136483517622,6.353767901490151
E0233,27.192550034449063,7.960496891143512,0.3815147812053466,80.19334417600308,7.37959798555754
E0234,32.102848779058576,10.32814109142891,0.35832018953495043,86.61068697256631,7.0644619799530455
E0235,32.87445947356592,1.9677940020942328,0.286562741737181,75.09145812453949,7.788198702974303
E0236,25.683030605016455,4.615458515084597,0.334375740257748,88.79319582717486,7.336764939629024
E0237,25.27920777646245,9.04639871475716,0.5444190493226979,73.74777520857457,6.9231905017172926
E0238,29.79738502618073,6.941304553709228,0.3478525852011835,75.60081488871595,7.898144681849841
E0239,24.803407166855546,10.834323793752867,0.19178127212608487,77.281713018569,8.110888489628763
E0240,26.427016681623947,4.985840442420608,0.24865278073024671,71.98095550075737,5.260673676163916
E0241,30.810264446862664,10.171708197490538,0.21778221530106728,81.72750439020952,7.781362510311449
E0242,25.992831021566136,5.993501777028907,0.24198918283910015,65.23370157469431,7.6557548673748865
E0243,21.251561912530857,4.660879418852601,0.1986699296213025,75.9548514775828,7.836105967981646
E0244,30.32536791837752,6.971584431899165,0.034898131702051416,71.67565960208374,5.800317016468787
E0245,22.391109216720114,8.149337969506218,0.4302878899028688,71.62341007320254,9.449823928923834
E0246,23.258899098911527,4.316954115423393,0.4292049811076932,85.21156309635546,3.9463248082611075
E0247,17.43723562203736,5.707982267517657,0.3199279477530668,84.41775745556728,6.807549341265503
E0248,30.90933237780522,4.261453815146355,0.2631443219655417,88.78421222962126,6.92991733582117
E0249,28.878839810965705,11.050321933279317,0.25253820412047034,73.88962565513233,6.635332940948901
E0250,29.61802713079465,10.170837872176591,0.39784812032220956,76.25920630037533,7.622660616649485
E0251,30.95677278128133,4.90241858868466,0.3771876288655252,63.58733353851273,6.936438287588713
E0252,27.853099664874534,9.672038012368274,0.40059722957038524,72.89456455980381,5.944139778066084
E0253,24.130484330049903,7.233255730701434,0.35058055324689186,90.11318497744104,8.351036636041442
E0254,29.97321478315806,4.65982472855999,0.4242780698115822,72.66777817949024,6.476697010947156
E0255,32.561776645368845,9.263592318844411,0.4017360733383113,66.66929048968488,7.471746509505912
E0256,22.7492267177187,7.031149064460877,0.4169974844224667,76.33515652948084,6.066838912150411
E0257,25.875537677083376,10.640539703574568,0.409515353680641,85.97191304207635,5.634128833902451
E0258,26.97714227020198,7.415409179672295,0.5494262889134934,63.37622956633322,6.133577430921454
E0259,23.48610829836739,11.564164946311333,0.2233958465354596,73.96943622568719,5.6374744370604635
E0260,30.429370470711447,6.470706464696137,0.5309989624136005,79.74264433640491,7.386417119942457
E0261,25.902863339860083,8.658644032619883,0.3098949612013911,91.82023995564678,5.092698123887834
E0262,32.39917325390073,9.110883264093674,0.3422023107417871,71.075153641251,5.723661588160564
E0263,28.18727804769577,8.83732518119182,0.35972978464560834,88.15537280968876,6.829940190675975
E0264,30.548323811851482,8.60582731193997,0.2962142245353391,72.53683845150552,4.912870451303197
E0265,33.46384323873713,7.961010372705967,0.04354316596808411,67.7518583355063,6.24462317085802
E0266,28.929686637590166,7.727404981767529,0.31244809578571825,66.92532401341833,6.464585050990672
E0267,31.768541907225437,12.095094095956524,0.35496597824483567,74.23121499697974,8.28068605896932
E0268,28.73744276087736,10.724391706649499,0.14147263263948567,75.82068240876843,6.516709640123634
E0269,22.709142659621712,6.170335485794283,0.4159927591638056,73.41678537580825,6.2243839692758325
E0270,28.078407909697688,12.189311663658358,0.27832715688880133,84.41778527780433,6.070460421130106
E0271,30.513476721147363,8.434395119925338,0.5237290167243858,77.5163293255616,7.291943143661925
E0272,29.713099562447944,6.078179685214094,0.3817841737117111,75.15337912907302,6.44860391988139
E0273,27.391390789426055,8.5094067786756,0.2553460630661034,71.17956421973827,6.2018432650693915
E0274,23.7380517896606,7.528437537737467,0.37012786648058343,65.63187254990369,6.492359213262636
E0275,30.262394290483115,8.302818783638314,0.3809099729841512,60.32538689034759,7.9717558604036265
E0276,24.792403900782386,5.07981753755516,0.4594456840940371,77.70729384416937,8.52461162406018
E0277,23.61861795151052,5.540524174240404,0.33117531409341594,76.20268696088989,6.0925767131456094
E0278,30.082247014419252,12.088756907076279,0.10599491498634958,86.9201855028795,6.822573923361756
E0279,23.685162671835606,10.884112791593834,0.19404010123057094,78.32875046595885,6.443397095786966
E0280,28.855275452171483,5.348826576796657,0.24712992080851576,82.37774160900872,8.843135624392904
E0281,28.009702648702582,5.299723653691036,0.40115183534434284,76.32789099500529,7.44984039457597
E0282,23.35126609891052,13.169999398390491,0.3158196484298295,69.45340760299288,4.841310610863964
E0283,32.12893744141471,13.7271264863868,0.27627577496361655,78.31712514531542,6.322480430467154
E0284,25.92518250297875,5.668576412434209,0.24861310014110205,78.71829689040892,4.277975317123378
E0285,32.199924107178354,4.0930842121606785,0.3684433948662646,69.46085815389254,6.697738237703305
E0286,26.33738212135753,15.870485500456038,0.24782812690661743,75.77000547817536,7.574360898662681
E0287,25.987300163472142,8.688886743040422,0.30224947124685375,92.00625320889596,5.816061416617556
E0288,27.890708913870252,8.560249676425656,0.23720273284628562,66.96587149372301,5.389242528717919
E0289,26.746800514075407,8.228409904850842,0.18340955102966988,87.7774287365578,8.181362591565525
E0290,26.75189622823294,12.214580558963998,0.46462215066360774,74.18344866812077,5.738907022452786
E0291,24.92817465798196,7.424833293991048,0.19190054359611414,87.85848476993607,7.7985622691705
E0292,23.75486006187713,12.378176492468274,0.3587634975391546,69.2555746041017,7.035480975036091
E0293,30.146503165404617,7.338033646596377,0.2818176981717956,75.47043738035282,7.769125435023872
E0294,25.178288304881328,9.51543765881942,0.22298591974594023,78.48986798686292,7.902799498111049
E0295,23.182400745318866,4.899508981781365,0.3811176246100482,75.09927817357269,8.05390155502453
E0296,26.222532352927587,8.511420414377659,0.39477614054229926,81.26991071154116,8.159639437538539
E0297,25.196725796419315,11.60200448267578,0.5017600123140976,74.66510799912409,7.124941661156942
E0298,20.32525010015476,7.509782255702791,0.3890269995281918,85.6709877212812,6.988937125966004
E0299,26.981719977563138,11.847427589367914,0.33338392165900327,77.36335547107377,5.749071789035018
E0300,28.585109424061812,16.181589163733804,0.662296267673576,81.53935708995797,5.4685499668375925
E0301,15.195851006490255,19.751734201510633,0.6179070380864474,81.886030013019,8.26139001334316
E0302,16.592551590260342,18.166227852516958,0.5495004744376935,81.24371318850254,6.826585190561191
E0303,14.038181645238469,13.825792797211466,0.5399618003901248,83.55797508642875,7.8973094606050935
E0304,19.495775043854803,12.979885168432938,0.5939955312296871,79.10797633124612,7.916334123478626
E0305,14.614821450753556,15.124575008594624,0.614779182220402,92.69456279328033,7.889695436197363
E0306,18.02139383604748,20.097514685449887,0.5481434156674505,80.72325933097999,7.205020305813384
E0307,19.611289461040744,18.543390238274707,0.5960574600297497,93.67593762518969,8.540152522461174
E0308,13.453516984260862,16.797717729771374,0.6380800760977322,77.27433647091704,8.64542092906966
E0309,20.068681927204878,16.654083829055228,0.624788241421065,91.05337261516112,7.648212695773102
E0310,10.674696271269998,20.654701104438125,0.6940630314793493,82.38070995312361,8.385103265377573
